service_id,date,exception_type
033009L_03315_,20250521,1
033009L_033E1_,20250521,1
033009L_033E2_,20250521,1
034008L_03401_,20250521,1
034008L_03402_,20250521,1
034008L_03403_,20250521,1
034008L_03404_,20250521,1
034008L_03405_,20250521,1
034008L_03406_,20250521,1
034008L_03407_,20250521,1
034008L_03408_,20250521,1
034008L_03409_,20250521,1
034008L_03410_,20250521,1
034008L_03411_,20250521,1
034008L_03412_,20250521,1
034008L_03413_,20250521,1
034008L_03414_,20250521,1
034008L_034E1_,20250521,1
035010L_03501_,20250521,1
035010L_03502_,20250521,1
035010L_03503_,20250521,1
035010L_03504_,20250521,1
035010L_03505_,20250521,1
035010L_03506_,20250521,1
035010L_03507_,20250521,1
035010L_03508_,20250521,1
035010L_03509_,20250521,1
035010L_03510_,20250521,1
035010L_03511_,20250521,1
035010L_03512_,20250521,1
035010L_03513_,20250521,1
035010L_03514_,20250521,1
035010L_03515_,20250521,1
035010L_03516_,20250521,1
035010L_03517_,20250521,1
035010L_035E1_,20250521,1
035010L_035E2_,20250521,1
036006L_03601_,20250521,1
036006L_03602_,20250521,1
036006L_03603_,20250521,1
036006L_03604_,20250521,1
036006L_03605_,20250521,1
036006L_03606_,20250521,1
036006L_03607_,20250521,1
036006L_03608_,20250521,1
036006L_03609_,20250521,1
036006L_03610_,20250521,1
036006L_03611_,20250521,1
038007L_03801_,20250521,1
038007L_03802_,20250521,1
038007L_03803_,20250521,1
038007L_03804_,20250521,1
038007L_03805_,20250521,1
038007L_03806_,20250521,1
038007L_03807_,20250521,1
038007L_03808_,20250521,1
038007L_03809_,20250521,1
038007L_03810_,20250521,1
038007L_03811_,20250521,1
038007L_03812_,20250521,1
038007L_03813_,20250521,1
038007L_03814_,20250521,1
038007L_03815_,20250521,1
038007L_03816_,20250521,1
038007L_03817_,20250521,1
038007L_03818_,20250521,1
039009L_03901_,20250521,1
039009L_03902_,20250521,1
039009L_03903_,20250521,1
039009L_03904_,20250521,1
039009L_03905_,20250521,1
039009L_03906_,20250521,1
039009L_03907_,20250521,1
039009L_03908_,20250521,1
039009L_03909_,20250521,1
039009L_03910_,20250521,1
039009L_03911_,20250521,1
039009L_03912_,20250521,1
039009L_03913_,20250521,1
039009L_03914_,20250521,1
039009L_03915_,20250521,1
040004L_04001_,20250521,1
040004L_04002_,20250521,1
040004L_04003_,20250521,1
040004L_04004_,20250521,1
040004L_04005_,20250521,1
040004L_04006_,20250521,1
040004L_04007_,20250521,1
041008L_04101_,20250521,1
041008L_04102_,20250521,1
041008L_04103_,20250521,1
041008L_04104_,20250521,1
041008L_04105_,20250521,1
042007L_04201_,20250521,1
042007L_04202_,20250521,1
042007L_04203_,20250521,1
042007L_04204_,20250521,1
042007L_04205_,20250521,1
042007L_04206_,20250521,1
042007L_04207_,20250521,1
042007L_04208_,20250521,1
042007L_04209_,20250521,1
042007L_04210_,20250521,1
042007L_04211_,20250521,1
042007L_04212_,20250521,1
042007L_04213_,20250521,1
042007L_04214_,20250521,1
042007L_04215_,20250521,1
042007L_04216_,20250521,1
043007L_04301_,20250521,1
044007L_04401_,20250521,1
044007L_04402_,20250521,1
044007L_04403_,20250521,1
044007L_04404_,20250521,1
044007L_04405_,20250521,1
044007L_04406_,20250521,1
044007L_04407_,20250521,1
050003L_05001_,20250521,1
050003L_05002_,20250521,1
050003L_05003_,20250521,1
050003L_050E1_,20250521,1
050003L_050E2_,20250521,1
051008L_05101_,20250521,1
051008L_05102_,20250521,1
051008L_05103_,20250521,1
051008L_05104_,20250521,1
051008L_05105_,20250521,1
051008L_05106_,20250521,1
052009L_05201_,20250521,1
052009L_05202_,20250521,1
052009L_05203_,20250521,1
052009L_05204_,20250521,1
052009L_05205_,20250521,1
052009L_05206_,20250521,1
053005L_05301_,20250521,1
053005L_05302_,20250521,1
053005L_05303_,20250521,1
053005L_05304_,20250521,1
053005L_05305_,20250521,1
053005L_05306_,20250521,1
053005L_05307_,20250521,1
054002L_05401_,20250521,1
054002L_05402_,20250521,1
055003L_05501_,20250521,1
055003L_05502_,20250521,1
056003L_05601_,20250521,1
057003L_05701_,20250521,1
057003L_05702_,20250521,1
058003L_05801_,20250521,1
059004L_05901_,20250521,1
059004L_059E1_,20250521,1
059004L_059E2_,20250521,1
060005L_06001_,20250521,1
060005L_06002_,20250521,1
060005L_06003_,20250521,1
060005L_06004_,20250521,1
060005L_06005_,20250521,1
060005L_06006_,20250521,1
0C1003L_0C1E1_,20250521,1
0C4008L_0C401_,20250521,1
0C4008L_0C402_,20250521,1
210_LI,20250521,1
CI1008L_CI101_,20250521,1
CI1008L_CI102_,20250521,1
CI1008L_CI103_,20250521,1
CI1008L_CI104_,20250521,1
CI1008L_CI105_,20250521,1
CI1008L_CI106_,20250521,1
CI1008L_CI107_,20250521,1
CI1008L_CI108_,20250521,1
CI1008L_CI109_,20250521,1
CI1008L_CI110_,20250521,1
CI2009L_CI201_,20250521,1
CI2009L_CI202_,20250521,1
CI2009L_CI203_,20250521,1
CI2009L_CI204_,20250521,1
CI2009L_CI205_,20250521,1
CI2009L_CI206_,20250521,1
CI2009L_CI207_,20250521,1
CI2009L_CI208_,20250521,1
CI2009L_CI209_,20250521,1
CI2009L_CI210_,20250521,1
CI3001L_CI301_,20250521,1
CI3001L_CI302_,20250521,1
CI3001L_CI303_,20250521,1
CI3001L_CI304_,20250521,1
CI3001L_CI305_,20250521,1
CI3001L_CI306_,20250521,1
CI3001L_CI307_,20250521,1
CI3001L_CI308_,20250521,1
CI3001L_CI309_,20250521,1
CI3001L_CI310_,20250521,1
CI3001L_CI311_,20250521,1
CI3001L_CI312_,20250521,1
CI4001L_CI401_,20250521,1
CI4001L_CI402_,20250521,1
CI4001L_CI403_,20250521,1
CI4001L_CI404_,20250521,1
CI4001L_CI405_,20250521,1
CI4001L_CI406_,20250521,1
CI4001L_CI407_,20250521,1
CI4001L_CI408_,20250521,1
CI4001L_CI409_,20250521,1
CI4001L_CI410_,20250521,1
CI4001L_CI411_,20250521,1
CI4001L_CI412_,20250521,1
CI4001L_CI413_,20250521,1
ESP002L_ESPE1_,20250521,1
MIC023L_MIC01_,20250521,1
MIC023L_MIC02_,20250521,1
MIC023L_MIC03_,20250521,1
MIC023L_MIC04_,20250521,1
MIC023L_MIC05_,20250521,1
021008L_02101_,20250522,1
021008L_02102_,20250522,1
021008L_02103_,20250522,1
021008L_02104_,20250522,1
021008L_02105_,20250522,1
021008L_02106_,20250522,1
021008L_02107_,20250522,1
021008L_02108_,20250522,1
021008L_02109_,20250522,1
021008L_02110_,20250522,1
021008L_02111_,20250522,1
021008L_02112_,20250522,1
021008L_02113_,20250522,1
021008L_02114_,20250522,1
021008L_02115_,20250522,1
022007L_02201_,20250522,1
022007L_02202_,20250522,1
022007L_02203_,20250522,1
022007L_02204_,20250522,1
022007L_02205_,20250522,1
022007L_02206_,20250522,1
022007L_02207_,20250522,1
022007L_02208_,20250522,1
022007L_02209_,20250522,1
022007L_02210_,20250522,1
022007L_02211_,20250522,1
022007L_02212_,20250522,1
022007L_022E1_,20250522,1
023014L_02301_,20250522,1
023014L_02302_,20250522,1
023014L_02303_,20250522,1
023014L_02304_,20250522,1
023014L_02305_,20250522,1
023014L_02306_,20250522,1
023014L_02307_,20250522,1
023014L_02308_,20250522,1
023014L_02309_,20250522,1
023014L_02310_,20250522,1
023014L_02311_,20250522,1
023014L_02312_,20250522,1
023014L_02313_,20250522,1
023014L_02314_,20250522,1
023014L_023E1_,20250522,1
023014L_023E2_,20250522,1
025004L_02501_,20250522,1
025004L_02502_,20250522,1
025004L_02503_,20250522,1
025004L_02504_,20250522,1
025004L_02505_,20250522,1
028002L_02801_,20250522,1
028002L_02802_,20250522,1
028002L_02803_,20250522,1
029005L_02901_,20250522,1
029005L_02902_,20250522,1
029005L_02903_,20250522,1
029005L_02904_,20250522,1
029005L_02905_,20250522,1
029005L_02906_,20250522,1
029005L_02907_,20250522,1
029005L_02908_,20250522,1
030006L_03001_,20250522,1
030006L_03002_,20250522,1
030006L_03003_,20250522,1
030006L_03004_,20250522,1
030006L_03005_,20250522,1
030006L_03006_,20250522,1
031009L_03101_,20250522,1
031009L_03102_,20250522,1
031009L_03103_,20250522,1
031009L_03104_,20250522,1
031009L_03105_,20250522,1
031009L_03106_,20250522,1
031009L_03107_,20250522,1
032008L_03201_,20250522,1
032008L_03202_,20250522,1
032008L_03203_,20250522,1
032008L_03204_,20250522,1
032008L_03205_,20250522,1
032008L_03206_,20250522,1
032008L_03207_,20250522,1
032008L_03208_,20250522,1
032008L_03209_,20250522,1
032008L_03210_,20250522,1
032008L_03211_,20250522,1
032008L_03212_,20250522,1
032008L_03213_,20250522,1
032008L_032E1_,20250522,1
033009L_03301_,20250522,1
033009L_03302_,20250522,1
033009L_03303_,20250522,1
033009L_03304_,20250522,1
033009L_03305_,20250522,1
033009L_03306_,20250522,1
033009L_03307_,20250522,1
033009L_03308_,20250522,1
033009L_03309_,20250522,1
033009L_03310_,20250522,1
033009L_03311_,20250522,1
033009L_03312_,20250522,1
033009L_03313_,20250522,1
033009L_03314_,20250522,1
033009L_03315_,20250522,1
033009L_033E1_,20250522,1
033009L_033E2_,20250522,1
034008L_03401_,20250522,1
034008L_03402_,20250522,1
034008L_03403_,20250522,1
034008L_03404_,20250522,1
034008L_03405_,20250522,1
034008L_03406_,20250522,1
034008L_03407_,20250522,1
034008L_03408_,20250522,1
034008L_03409_,20250522,1
034008L_03410_,20250522,1
034008L_03411_,20250522,1
034008L_03412_,20250522,1
034008L_03413_,20250522,1
034008L_03414_,20250522,1
034008L_034E1_,20250522,1
035010L_03501_,20250522,1
035010L_03502_,20250522,1
035010L_03503_,20250522,1
035010L_03504_,20250522,1
035010L_03505_,20250522,1
035010L_03506_,20250522,1
035010L_03507_,20250522,1
035010L_03508_,20250522,1
035010L_03509_,20250522,1
035010L_03510_,20250522,1
035010L_03511_,20250522,1
035010L_03512_,20250522,1
035010L_03513_,20250522,1
035010L_03514_,20250522,1
035010L_03515_,20250522,1
035010L_03516_,20250522,1
035010L_03517_,20250522,1
035010L_035E1_,20250522,1
035010L_035E2_,20250522,1
036006L_03601_,20250522,1
036006L_03602_,20250522,1
036006L_03603_,20250522,1
036006L_03604_,20250522,1
036006L_03605_,20250522,1
036006L_03606_,20250522,1
036006L_03607_,20250522,1
036006L_03608_,20250522,1
036006L_03609_,20250522,1
036006L_03610_,20250522,1
036006L_03611_,20250522,1
038007L_03801_,20250522,1
038007L_03802_,20250522,1
038007L_03803_,20250522,1
038007L_03804_,20250522,1
038007L_03805_,20250522,1
038007L_03806_,20250522,1
038007L_03807_,20250522,1
038007L_03808_,20250522,1
038007L_03809_,20250522,1
038007L_03810_,20250522,1
038007L_03811_,20250522,1
038007L_03812_,20250522,1
038007L_03813_,20250522,1
038007L_03814_,20250522,1
038007L_03815_,20250522,1
038007L_03816_,20250522,1
038007L_03817_,20250522,1
038007L_03818_,20250522,1
039009L_03901_,20250522,1
039009L_03902_,20250522,1
039009L_03903_,20250522,1
039009L_03904_,20250522,1
039009L_03905_,20250522,1
039009L_03906_,20250522,1
039009L_03907_,20250522,1
039009L_03908_,20250522,1
039009L_03909_,20250522,1
039009L_03910_,20250522,1
039009L_03911_,20250522,1
039009L_03912_,20250522,1
039009L_03913_,20250522,1
039009L_03914_,20250522,1
039009L_03915_,20250522,1
040004L_04001_,20250522,1
040004L_04002_,20250522,1
040004L_04003_,20250522,1
040004L_04004_,20250522,1
040004L_04005_,20250522,1
040004L_04006_,20250522,1
040004L_04007_,20250522,1
041008L_04101_,20250522,1
041008L_04102_,20250522,1
041008L_04103_,20250522,1
041008L_04104_,20250522,1
041008L_04105_,20250522,1
042007L_04201_,20250522,1
042007L_04202_,20250522,1
042007L_04203_,20250522,1
042007L_04204_,20250522,1
042007L_04205_,20250522,1
042007L_04206_,20250522,1
042007L_04207_,20250522,1
042007L_04208_,20250522,1
042007L_04209_,20250522,1
042007L_04210_,20250522,1
042007L_04211_,20250522,1
042007L_04212_,20250522,1
042007L_04213_,20250522,1
042007L_04214_,20250522,1
042007L_04215_,20250522,1
042007L_04216_,20250522,1
043007L_04301_,20250522,1
044007L_04401_,20250522,1
044007L_04402_,20250522,1
044007L_04403_,20250522,1
044007L_04404_,20250522,1
044007L_04405_,20250522,1
044007L_04406_,20250522,1
044007L_04407_,20250522,1
050003L_05001_,20250522,1
050003L_05002_,20250522,1
050003L_05003_,20250522,1
050003L_050E1_,20250522,1
050003L_050E2_,20250522,1
051007L_05101_,20250522,1
051007L_05102_,20250522,1
051007L_05103_,20250522,1
051007L_05104_,20250522,1
051007L_05105_,20250522,1
051007L_05106_,20250522,1
052009L_05201_,20250522,1
052009L_05202_,20250522,1
052009L_05203_,20250522,1
052009L_05204_,20250522,1
052009L_05205_,20250522,1
052009L_05206_,20250522,1
053005L_05301_,20250522,1
053005L_05302_,20250522,1
053005L_05303_,20250522,1
053005L_05304_,20250522,1
053005L_05305_,20250522,1
053005L_05306_,20250522,1
053005L_05307_,20250522,1
054002L_05401_,20250522,1
054002L_05402_,20250522,1
055003L_05501_,20250522,1
055003L_05502_,20250522,1
056003L_05601_,20250522,1
057003L_05701_,20250522,1
057003L_05702_,20250522,1
058003L_05801_,20250522,1
059004L_05901_,20250522,1
059004L_059E1_,20250522,1
059004L_059E2_,20250522,1
060005L_06001_,20250522,1
060005L_06002_,20250522,1
060005L_06003_,20250522,1
060005L_06004_,20250522,1
060005L_06005_,20250522,1
060005L_06006_,20250522,1
0C1003L_0C1E1_,20250522,1
0C4008L_0C401_,20250522,1
0C4008L_0C402_,20250522,1
210_LI,20250522,1
CI1008L_CI101_,20250522,1
CI1008L_CI102_,20250522,1
CI1008L_CI103_,20250522,1
CI1008L_CI104_,20250522,1
CI1008L_CI105_,20250522,1
CI1008L_CI106_,20250522,1
CI1008L_CI107_,20250522,1
CI1008L_CI108_,20250522,1
CI1008L_CI109_,20250522,1
CI1008L_CI110_,20250522,1
CI2009L_CI201_,20250522,1
CI2009L_CI202_,20250522,1
CI2009L_CI203_,20250522,1
CI2009L_CI204_,20250522,1
CI2009L_CI205_,20250522,1
CI2009L_CI206_,20250522,1
CI2009L_CI207_,20250522,1
CI2009L_CI208_,20250522,1
CI2009L_CI209_,20250522,1
CI2009L_CI210_,20250522,1
CI3001L_CI301_,20250522,1
CI3001L_CI302_,20250522,1
CI3001L_CI303_,20250522,1
CI3001L_CI304_,20250522,1
CI3001L_CI305_,20250522,1
CI3001L_CI306_,20250522,1
CI3001L_CI307_,20250522,1
CI3001L_CI308_,20250522,1
CI3001L_CI309_,20250522,1
CI3001L_CI310_,20250522,1
CI3001L_CI311_,20250522,1
CI3001L_CI312_,20250522,1
CI4001L_CI401_,20250522,1
CI4001L_CI402_,20250522,1
CI4001L_CI403_,20250522,1
CI4001L_CI404_,20250522,1
CI4001L_CI405_,20250522,1
CI4001L_CI406_,20250522,1
CI4001L_CI407_,20250522,1
CI4001L_CI408_,20250522,1
CI4001L_CI409_,20250522,1
CI4001L_CI410_,20250522,1
CI4001L_CI411_,20250522,1
CI4001L_CI412_,20250522,1
CI4001L_CI413_,20250522,1
ESP002L_ESPE1_,20250522,1
MIC023L_MIC01_,20250522,1
MIC023L_MIC02_,20250522,1
MIC023L_MIC03_,20250522,1
MIC023L_MIC04_,20250522,1
MIC023L_MIC05_,20250522,1
021008L_02101_,20250523,1
021008L_02102_,20250523,1
021008L_02103_,20250523,1
021008L_02104_,20250523,1
021008L_02105_,20250523,1
021008L_02106_,20250523,1
021008L_02107_,20250523,1
021008L_02108_,20250523,1
021008L_02109_,20250523,1
021008L_02110_,20250523,1
021008L_02111_,20250523,1
021008L_02112_,20250523,1
021008L_02113_,20250523,1
021008L_02114_,20250523,1
021008L_02115_,20250523,1
022007L_02201_,20250523,1
022007L_02202_,20250523,1
022007L_02203_,20250523,1
022007L_02204_,20250523,1
022007L_02205_,20250523,1
022007L_02206_,20250523,1
022007L_02207_,20250523,1
022007L_02208_,20250523,1
022007L_02209_,20250523,1
022007L_02210_,20250523,1
022007L_02211_,20250523,1
022007L_02212_,20250523,1
022007L_022E1_,20250523,1
023014L_02301_,20250523,1
023014L_02302_,20250523,1
023014L_02303_,20250523,1
023014L_02304_,20250523,1
023014L_02305_,20250523,1
023014L_02306_,20250523,1
023014L_02307_,20250523,1
023014L_02308_,20250523,1
023014L_02309_,20250523,1
023014L_02310_,20250523,1
023014L_02311_,20250523,1
023014L_02312_,20250523,1
023014L_02313_,20250523,1
023014L_02314_,20250523,1
023014L_023E1_,20250523,1
023014L_023E2_,20250523,1
025004L_02501_,20250523,1
025004L_02502_,20250523,1
025004L_02503_,20250523,1
025004L_02504_,20250523,1
025004L_02505_,20250523,1
028002L_02801_,20250523,1
028002L_02802_,20250523,1
028002L_02803_,20250523,1
029005L_02901_,20250523,1
029005L_02902_,20250523,1
029005L_02903_,20250523,1
029005L_02904_,20250523,1
029005L_02905_,20250523,1
029005L_02906_,20250523,1
029005L_02907_,20250523,1
029005L_02908_,20250523,1
030006L_03001_,20250523,1
030006L_03002_,20250523,1
030006L_03003_,20250523,1
030006L_03004_,20250523,1
030006L_03005_,20250523,1
030006L_03006_,20250523,1
031009L_03101_,20250523,1
031009L_03102_,20250523,1
031009L_03103_,20250523,1
031009L_03104_,20250523,1
031009L_03105_,20250523,1
031009L_03106_,20250523,1
031009L_03107_,20250523,1
032008L_03201_,20250523,1
032008L_03202_,20250523,1
032008L_03203_,20250523,1
032008L_03204_,20250523,1
032008L_03205_,20250523,1
032008L_03206_,20250523,1
032008L_03207_,20250523,1
032008L_03208_,20250523,1
032008L_03209_,20250523,1
032008L_03210_,20250523,1
032008L_03211_,20250523,1
032008L_03212_,20250523,1
032008L_03213_,20250523,1
032008L_032E1_,20250523,1
033009L_03301_,20250523,1
033009L_03302_,20250523,1
033009L_03303_,20250523,1
033009L_03304_,20250523,1
033009L_03305_,20250523,1
033009L_03306_,20250523,1
033009L_03307_,20250523,1
033009L_03308_,20250523,1
033009L_03309_,20250523,1
033009L_03310_,20250523,1
033009L_03311_,20250523,1
033009L_03312_,20250523,1
033009L_03313_,20250523,1
033009L_03314_,20250523,1
033009L_03315_,20250523,1
033009L_033E1_,20250523,1
033009L_033E2_,20250523,1
034008L_03401_,20250523,1
034008L_03402_,20250523,1
034008L_03403_,20250523,1
034008L_03404_,20250523,1
034008L_03405_,20250523,1
034008L_03406_,20250523,1
034008L_03407_,20250523,1
034008L_03408_,20250523,1
034008L_03409_,20250523,1
034008L_03410_,20250523,1
034008L_03411_,20250523,1
034008L_03412_,20250523,1
034008L_03413_,20250523,1
034008L_03414_,20250523,1
034008L_034E1_,20250523,1
035010L_03501_,20250523,1
035010L_03502_,20250523,1
035010L_03503_,20250523,1
035010L_03504_,20250523,1
035010L_03505_,20250523,1
035010L_03506_,20250523,1
035010L_03507_,20250523,1
035010L_03508_,20250523,1
035010L_03509_,20250523,1
035010L_03510_,20250523,1
035010L_03511_,20250523,1
035010L_03512_,20250523,1
035010L_03513_,20250523,1
035010L_03514_,20250523,1
035010L_03515_,20250523,1
035010L_03516_,20250523,1
035010L_03517_,20250523,1
035010L_035E1_,20250523,1
035010L_035E2_,20250523,1
036006L_03601_,20250523,1
036006L_03602_,20250523,1
036006L_03603_,20250523,1
036006L_03604_,20250523,1
036006L_03605_,20250523,1
036006L_03606_,20250523,1
036006L_03607_,20250523,1
036006L_03608_,20250523,1
036006L_03609_,20250523,1
036006L_03610_,20250523,1
036006L_03611_,20250523,1
038007L_03801_,20250523,1
038007L_03802_,20250523,1
038007L_03803_,20250523,1
038007L_03804_,20250523,1
038007L_03805_,20250523,1
038007L_03806_,20250523,1
038007L_03807_,20250523,1
038007L_03808_,20250523,1
038007L_03809_,20250523,1
038007L_03810_,20250523,1
038007L_03811_,20250523,1
038007L_03812_,20250523,1
038007L_03813_,20250523,1
038007L_03814_,20250523,1
038007L_03815_,20250523,1
038007L_03816_,20250523,1
038007L_03817_,20250523,1
038007L_03818_,20250523,1
039009L_03901_,20250523,1
039009L_03902_,20250523,1
039009L_03903_,20250523,1
039009L_03904_,20250523,1
039009L_03905_,20250523,1
039009L_03906_,20250523,1
039009L_03907_,20250523,1
039009L_03908_,20250523,1
039009L_03909_,20250523,1
039009L_03910_,20250523,1
039009L_03911_,20250523,1
039009L_03912_,20250523,1
039009L_03913_,20250523,1
039009L_03914_,20250523,1
039009L_03915_,20250523,1
040004L_04001_,20250523,1
040004L_04002_,20250523,1
040004L_04003_,20250523,1
040004L_04004_,20250523,1
040004L_04005_,20250523,1
040004L_04006_,20250523,1
040004L_04007_,20250523,1
041008L_04101_,20250523,1
041008L_04102_,20250523,1
041008L_04103_,20250523,1
041008L_04104_,20250523,1
041008L_04105_,20250523,1
042007L_04201_,20250523,1
042007L_04202_,20250523,1
042007L_04203_,20250523,1
042007L_04204_,20250523,1
042007L_04205_,20250523,1
042007L_04206_,20250523,1
042007L_04207_,20250523,1
042007L_04208_,20250523,1
042007L_04209_,20250523,1
042007L_04210_,20250523,1
042007L_04211_,20250523,1
042007L_04212_,20250523,1
042007L_04213_,20250523,1
042007L_04214_,20250523,1
042007L_04215_,20250523,1
042007L_04216_,20250523,1
043007L_04301_,20250523,1
044007L_04401_,20250523,1
044007L_04402_,20250523,1
044007L_04403_,20250523,1
044007L_04404_,20250523,1
044007L_04405_,20250523,1
044007L_04406_,20250523,1
044007L_04407_,20250523,1
050003L_05001_,20250523,1
050003L_05002_,20250523,1
050003L_05003_,20250523,1
050003L_050E1_,20250523,1
050003L_050E2_,20250523,1
051007L_05101_,20250523,1
051007L_05102_,20250523,1
051007L_05103_,20250523,1
051007L_05104_,20250523,1
051007L_05105_,20250523,1
051007L_05106_,20250523,1
052009L_05201_,20250523,1
052009L_05202_,20250523,1
052009L_05203_,20250523,1
052009L_05204_,20250523,1
052009L_05205_,20250523,1
052009L_05206_,20250523,1
053005L_05301_,20250523,1
053005L_05302_,20250523,1
053005L_05303_,20250523,1
053005L_05304_,20250523,1
053005L_05305_,20250523,1
053005L_05306_,20250523,1
053005L_05307_,20250523,1
054002L_05401_,20250523,1
054002L_05402_,20250523,1
055003L_05501_,20250523,1
055003L_05502_,20250523,1
056003L_05601_,20250523,1
057003L_05701_,20250523,1
057003L_05702_,20250523,1
058003L_05801_,20250523,1
059004L_05901_,20250523,1
059004L_059E1_,20250523,1
059004L_059E2_,20250523,1
060005L_06001_,20250523,1
060005L_06002_,20250523,1
060005L_06003_,20250523,1
060005L_06004_,20250523,1
060005L_06005_,20250523,1
060005L_06006_,20250523,1
0C1003L_0C1E1_,20250523,1
0C4009L_0C401_,20250523,1
0C4009L_0C402_,20250523,1
0C4009L_0C4E1_,20250523,1
0C4009L_0C4E2_,20250523,1
210_LI,20250523,1
CI1008L_CI101_,20250523,1
CI1008L_CI102_,20250523,1
CI1008L_CI103_,20250523,1
CI1008L_CI104_,20250523,1
CI1008L_CI105_,20250523,1
CI1008L_CI106_,20250523,1
CI1008L_CI107_,20250523,1
CI1008L_CI108_,20250523,1
CI1008L_CI109_,20250523,1
CI1008L_CI110_,20250523,1
CI2009L_CI201_,20250523,1
CI2009L_CI202_,20250523,1
CI2009L_CI203_,20250523,1
CI2009L_CI204_,20250523,1
CI2009L_CI205_,20250523,1
CI2009L_CI206_,20250523,1
CI2009L_CI207_,20250523,1
CI2009L_CI208_,20250523,1
CI2009L_CI209_,20250523,1
CI2009L_CI210_,20250523,1
CI3001L_CI301_,20250523,1
CI3001L_CI302_,20250523,1
CI3001L_CI303_,20250523,1
CI3001L_CI304_,20250523,1
CI3001L_CI305_,20250523,1
CI3001L_CI306_,20250523,1
CI3001L_CI307_,20250523,1
CI3001L_CI308_,20250523,1
CI3001L_CI309_,20250523,1
CI3001L_CI310_,20250523,1
CI3001L_CI311_,20250523,1
CI3001L_CI312_,20250523,1
CI4001L_CI401_,20250523,1
CI4001L_CI402_,20250523,1
CI4001L_CI403_,20250523,1
CI4001L_CI404_,20250523,1
CI4001L_CI405_,20250523,1
CI4001L_CI406_,20250523,1
CI4001L_CI407_,20250523,1
CI4001L_CI408_,20250523,1
CI4001L_CI409_,20250523,1
CI4001L_CI410_,20250523,1
CI4001L_CI411_,20250523,1
CI4001L_CI412_,20250523,1
CI4001L_CI413_,20250523,1
ESP002L_ESPE1_,20250523,1
MIC023L_MIC01_,20250523,1
MIC023L_MIC02_,20250523,1
MIC023L_MIC03_,20250523,1
MIC023L_MIC04_,20250523,1
MIC023L_MIC05_,20250523,1
021008S_02101_,20250524,1
021008S_02102_,20250524,1
021008S_02103_,20250524,1
021008S_02104_,20250524,1
021008S_02105_,20250524,1
021008S_02106_,20250524,1
021008S_02107_,20250524,1
021008S_02108_,20250524,1
021008S_021E1_,20250524,1
022007S_02201_,20250524,1
022007S_02202_,20250524,1
022007S_02203_,20250524,1
022007S_02204_,20250524,1
022007S_02205_,20250524,1
022007S_02206_,20250524,1
022007S_022E1_,20250524,1
022007S_022E2_,20250524,1
023014S_02301_,20250524,1
023014S_02302_,20250524,1
023014S_02303_,20250524,1
023014S_02304_,20250524,1
023014S_02305_,20250524,1
023014S_02306_,20250524,1
023014S_02307_,20250524,1
023014S_02308_,20250524,1
023014S_02309_,20250524,1
023014S_02310_,20250524,1
023014S_023E1_,20250524,1
023014S_023E2_,20250524,1
025004S_02501_,20250524,1
025004S_02502_,20250524,1
025004S_02503_,20250524,1
028002S_02801_,20250524,1
028002S_02802_,20250524,1
028002S_02803_,20250524,1
029005S_02901_,20250524,1
029005S_02902_,20250524,1
029005S_02903_,20250524,1
029005S_02904_,20250524,1
030006S_03001_,20250524,1
030006S_03002_,20250524,1
030006S_03003_,20250524,1
030006S_030E1_,20250524,1
031009S_03101_,20250524,1
031009S_03102_,20250524,1
031009S_03103_,20250524,1
031009S_03104_,20250524,1
031009S_03105_,20250524,1
031009S_03106_,20250524,1
031009S_031E1_,20250524,1
032008S_03201_,20250524,1
032008S_03202_,20250524,1
032008S_03203_,20250524,1
032008S_03204_,20250524,1
032008S_03205_,20250524,1
032008S_03206_,20250524,1
032008S_03207_,20250524,1
032008S_03208_,20250524,1
032008S_03209_,20250524,1
032008S_032E1_,20250524,1
033009S_03301_,20250524,1
033009S_03302_,20250524,1
033009S_03303_,20250524,1
033009S_03304_,20250524,1
033009S_03305_,20250524,1
033009S_03306_,20250524,1
033009S_03307_,20250524,1
033009S_03308_,20250524,1
033009S_03309_,20250524,1
033009S_033E1_,20250524,1
033009S_033E2_,20250524,1
034080S_03401_,20250524,1
034080S_03402_,20250524,1
034080S_03403_,20250524,1
034080S_03404_,20250524,1
034080S_03405_,20250524,1
034080S_03406_,20250524,1
034080S_03407_,20250524,1
034080S_034E1_,20250524,1
034080S_034E2_,20250524,1
035010S_03501_,20250524,1
035010S_03502_,20250524,1
035010S_03503_,20250524,1
035010S_03504_,20250524,1
035010S_03505_,20250524,1
035010S_03506_,20250524,1
035010S_03507_,20250524,1
035010S_03508_,20250524,1
035010S_03509_,20250524,1
035010S_035E1_,20250524,1
036006S_03601_,20250524,1
036006S_03602_,20250524,1
036006S_03603_,20250524,1
036006S_03604_,20250524,1
036006S_03605_,20250524,1
038007S_03801_,20250524,1
038007S_03802_,20250524,1
038007S_03803_,20250524,1
038007S_03804_,20250524,1
038007S_03805_,20250524,1
038007S_03806_,20250524,1
038007S_03807_,20250524,1
038007S_03808_,20250524,1
038007S_03809_,20250524,1
038007S_03810_,20250524,1
039009S_03901_,20250524,1
039009S_03902_,20250524,1
039009S_03903_,20250524,1
039009S_03904_,20250524,1
039009S_03905_,20250524,1
039009S_03906_,20250524,1
039009S_03907_,20250524,1
039009S_039E1_,20250524,1
039009S_039E2_,20250524,1
040004S_04001_,20250524,1
